total,total_big3,yw,sx,yy,wl
272,110,22,53,35,69
272,113,35,3,75,42
272,114,29,74,11,8
272,114,57,14,43,66
272,116,4,27,85,30
272,118,19,45,54,21
272,118,83,6,29,51
272,119,1,79,39,36
272,121,43,67,11,20
272,125,9,42,74,65
272,125,49,42,34,69
272,127,10,63,54,40
272,129,44,26,59,76
272,131,62,31,38,63
272,138,57,28,53,49
272,139,1,58,80,60
272,140,87,15,38,9
272,141,77,28,36,48
272,141,85,15,41,89
272,142,59,45,38,66
272,142,98,35,9,83
272,151,66,72,13,41
272,152,41,78,33,7
272,155,75,76,4,53
272,156,8,84,64,35
272,158,75,30,53,38
272,160,32,38,90,12
272,161,43,96,22,17
272,161,57,32,72,39
272,164,48,25,91,27
272,164,68,36,60,30
272,171,73,54,44,50
272,172,86,83,3,7
272,175,75,55,45,28
272,179,65,36,78,55
272,181,94,54,33,2
272,184,39,59,86,16
272,187,89,86,12,11
272,189,64,86,39,13
272,193,55,55,83,12
273,28,4,3,21,82
273,36,23,8,5,80
273,95,42,37,16,45
273,95,45,45,5,50
273,97,32,22,43,34
273,98,10,61,27,64
273,102,2,4,96,15
273,102,15,14,73,23
273,108,25,76,7,30
273,109,14,55,40,66
273,110,58,50,2,0
273,111,15,5,91,23
273,117,65,43,9,28
273,117,92,3,22,83
273,118,1,89,28,70
273,120,41,60,19,14
273,123,17,43,63,64
273,128,34,3,91,51
273,129,92,34,3,54
273,136,24,18,94,68
273,137,70,56,11,2
273,139,42,75,22,38
273,142,40,64,38,3
273,143,41,65,37,14
273,144,75,31,38,18
273,146,48,70,28,73
273,146,59,83,4,85
273,146,87,5,54,19
273,147,85,36,26,15
273,152,88,63,1,54
273,153,39,84,30,17
273,153,56,42,55,6
273,154,69,49,36,28
273,154,90,33,31,7
273,155,73,6,76,54
273,156,81,51,24,68
273,157,60,3,94,53
273,170,68,40,62,14
273,173,91,72,10,30
273,175,87,54,34,59
273,180,39,76,65,34
273,183,79,96,8,20
273,189,50,44,95,2
273,191,53,68,70,59
273,199,86,83,30,4
273,210,79,96,35,36
273,211,79,42,90,40
273,215,86,56,73,20
274,55,43,1,11,88
274,71,19,4,48,44
274,76,19,40,17,94
274,82,36,42,4,62
274,91,41,48,2,41
274,99,41,21,37,40
274,100,39,32,29,53
274,102,33,51,18,79
274,115,52,23,40,95
274,115,60,7,48,56
274,117,3,41,73,59
274,118,25,25,68,47
274,119,10,29,80,53
274,120,11,29,80,83
274,124,0,85,39,14
274,131,40,5,86,66
274,132,60,37,35,46
274,133,63,47,23,11
274,135,24,44,67,25
274,135,98,24,13,36
274,136,48,83,5,57
274,139,26,37,76,86
274,141,27,94,20,75
274,147,73,18,56,18
274,147,85,39,23,22
274,149,97,44,8,9
274,150,4,72,74,23
274,156,7,87,62,22
274,160,19,90,51,11
274,162,10,80,72,12
274,165,64,94,7,39
274,167,54,89,24,91
274,171,70,87,14,62
274,174,69,69,36,53
274,175,27,83,65,56
274,175,63,95,17,9
274,177,10,70,97,50
274,177,64,16,97,20
274,180,91,28,61,57
274,183,64,51,68,6
274,184,57,98,29,26
274,186,81,98,7,44
274,187,67,35,85,53
274,189,98,11,80,3
274,196,38,82,76,32
274,221,81,80,60,20
274,222,84,83,55,23
275,97,0,23,74,78
275,97,34,35,28,46
275,99,84,5,10,52
275,102,11,69,22,76
275,104,18,58,28,93
275,104,79,16,9,38
275,108,31,48,29,35
275,110,0,66,44,50
275,110,70,38,2,87
275,111,79,21,11,24
275,112,6,38,68,40
275,113,15,76,22,99
275,113,35,48,30,26
275,116,18,70,28,76
275,118,2,82,34,88
275,119,11,31,77,45
275,120,78,22,20,58
275,121,83,19,19,21
275,122,87,4,31,45
275,123,40,68,15,21
275,127,26,3,98,41
275,127,34,11,82,20
275,127,89,38,0,39
275,129,1,45,83,3
275,129,73,4,52,72
275,131,69,34,28,44
275,133,10,66,57,48
275,134,4,51,79,44
275,134,61,1,72,12
275,136,49,18,69,79
275,144,16,89,39,49
275,144,68,49,27,67
275,144,72,60,12,19
275,145,83,10,52,48
275,145,84,47,14,24
275,150,37,82,31,11
275,151,64,42,45,62
275,154,67,5,82,61
275,157,43,93,21,56
275,158,46,57,55,44
275,158,62,45,51,43
275,160,77,25,58,76
275,161,34,43,84,32
275,161,62,57,42,27
275,165,97,9,59,4
275,169,43,85,41,18
275,169,48,88,33,3
275,173,22,95,56,32
275,174,60,81,33,29
275,176,26,60,90,38
275,176,48,58,70,40
275,176,73,4,99,25
275,182,26,78,78,42
275,184,55,91,38,56
275,191,83,71,37,32
275,195,79,85,31,20
275,201,67,54,80,19
275,236,54,88,94,6
275,244,64,95,85,15
276,42,17,3,22,58
276,62,11,46,5,71
276,67,8,39,20,24
276,71,20,20,31,99
276,78,12,55,11,38
276,81,23,23,35,80
276,83,29,50,4,95
276,85,17,42,26,90
276,87,27,3,57,88
276,91,39,14,38,71
276,92,41,7,44,81
276,94,4,44,46,96
276,94,26,65,3,75
276,96,62,32,2,79
276,97,22,2,73,24
276,106,34,37,35,71
276,109,31,13,65,2
276,112,57,39,16,49
276,117,44,40,33,75
276,121,68,43,10,20
276,123,90,11,22,9
276,124,38,16,70,24
276,127,17,12,98,4
276,127,65,40,22,84
276,128,36,6,86,11
276,129,32,39,58,37
276,132,38,26,68,34
276,135,6,76,53,21
276,137,35,61,41,55
276,137,95,9,33,42
276,141,55,23,63,32
276,142,89,3,50,60
276,143,20,45,78,72
276,144,36,95,13,25
276,144,57,59,28,45
276,144,67,39,38,28
276,153,35,72,46,15
276,153,81,40,32,8
276,154,12,84,58,91
276,154,38,24,92,13
276,155,25,58,72,67
276,162,46,47,69,53
276,165,14,81,70,4
276,167,96,38,33,15
276,169,60,15,94,34
276,171,38,48,85,54
276,175,50,42,83,74
276,176,54,37,85,24
276,177,70,65,42,3
276,182,46,63,73,31
276,186,84,50,52,4
276,230,87,90,53,19
277,52,35,6,11,78
277,57,4,14,39,94
277,65,18,19,28,93
277,71,23,25,23,75
277,85,1,7,77,96
277,85,20,7,58,78
277,86,18,5,63,37
277,97,10,37,50,83
277,98,0,25,73,33
277,101,50,15,36,43
277,106,86,2,18,28
277,112,39,58,15,83
277,114,51,1,62,80
277,116,15,30,71,84
277,120,20,29,71,75
277,121,49,67,5,21
277,122,77,39,6,23
277,123,60,53,10,34
277,124,10,63,51,76
277,125,32,68,25,85
277,126,3,90,33,51
277,126,26,26,74,49
277,129,3,34,92,30
277,129,11,26,92,31
277,132,26,23,83,50
277,134,71,60,3,90
277,137,47,56,34,31
277,138,3,96,39,39
277,141,65,18,58,53
277,152,46,98,8,94
277,153,58,68,27,76
277,154,89,46,19,41
277,157,55,14,88,26
277,158,28,93,37,19
277,158,64,13,81,34
277,158,65,70,23,12
277,158,81,36,41,69
277,170,55,46,69,37
277,175,79,83,13,32
277,175,99,45,31,74
277,180,85,28,67,0
277,181,86,41,54,0
277,182,94,69,19,6
277,183,29,58,96,3
277,195,35,82,78,41
277,195,54,61,80,46
277,197,91,75,31,21
277,203,89,89,25,5
278,74,31,0,43,57
278,79,8,23,48,67
278,79,67,8,4,38
278,89,41,44,4,17
278,93,10,44,39,69
278,94,86,1,7,86
278,97,27,40,30,72
278,97,42,17,38,37
278,103,24,17,62,75
278,104,37,13,54,69
278,107,17,39,51,99
278,109,55,31,23,10
278,113,10,59,44,85
278,113,19,71,23,85
278,117,25,44,48,91
278,118,66,2,50,65
278,123,34,1,88,80
278,126,17,23,86,82
278,126,70,50,6,77
278,133,52,8,73,43
278,136,13,65,58,0
278,136,58,69,9,29
278,137,6,80,51,16
278,137,38,15,84,57
278,137,79,51,7,19
278,138,29,19,90,54
278,140,6,50,84,76
278,140,18,65,57,86
278,148,61,4,83,71
278,148,95,16,37,22
278,150,38,26,86,38
278,151,19,47,85,91
278,152,8,66,78,91
278,155,63,90,2,76
278,156,51,49,56,57
278,158,38,71,49,27
278,159,40,25,94,26
278,159,71,49,39,58
278,160,38,41,81,41
278,163,66,26,71,68
278,164,55,28,81,20
278,167,68,51,48,49
278,171,65,92,14,7
278,171,77,91,3,16
278,174,15,78,81,71
278,176,76,59,41,58
278,177,47,34,96,33
278,180,78,71,31,29
278,182,43,77,62,19
278,214,86,31,97,2
279,67,32,25,10,91
279,75,15,25,35,78
279,81,28,49,4,82
279,86,62,5,19,72
279,90,17,71,2,91
279,91,60,28,3,86
279,92,63,22,7,92
279,95,2,67,26,73
279,96,40,41,15,39
279,99,46,35,18,94
279,103,27,2,74,29
279,111,71,16,24,50
279,113,50,32,31,72
279,115,31,55,29,42
279,116,52,51,13,85
279,116,70,14,32,55
279,117,10,61,46,53
279,119,2,99,18,51
279,119,42,28,49,59
279,126,18,33,75,65
279,130,6,94,30,41
279,132,21,74,37,74
279,132,87,38,7,44
279,133,52,6,75,68
279,136,90,5,41,52
279,137,66,39,32,47
279,140,85,6,49,77
279,141,9,84,48,87
279,141,36,30,75,70
279,143,15,88,40,21
279,144,60,18,66,63
279,144,73,55,16,25
279,147,34,73,40,85
279,147,69,26,52,94
279,151,6,81,64,43
279,151,15,72,64,30
279,152,74,66,12,62
279,152,84,57,11,1
279,155,12,60,83,20
279,156,49,79,28,25
279,157,60,81,16,36
279,158,49,54,55,74
279,159,40,32,87,18
279,161,79,69,13,47
279,163,17,83,63,36
279,164,65,64,35,9
279,166,91,33,42,68
279,167,6,79,82,94
279,171,43,40,88,33
279,172,33,92,47,52
279,175,53,71,51,22
279,175,75,89,11,75
279,177,81,8,88,31
279,181,33,92,56,23
279,189,72,64,53,48
279,211,85,76,50,4
279,218,81,51,86,23
280,68,2,24,42,84
280,74,24,27,23,8
280,81,11,55,15,54
280,81,77,4,0,43
280,83,47,14,22,64
280,86,4,77,5,40
280,94,32,9,53,4
280,94,51,15,28,60
280,105,13,42,50,42
280,110,93,4,13,72
280,111,44,33,34,19
280,117,42,4,71,72
280,120,31,76,13,89
280,121,11,78,32,83
280,124,91,15,18,37
280,125,38,5,82,71
280,127,62,44,21,33
280,131,42,4,85,41
280,131,45,21,65,7
280,131,87,26,18,33
280,132,74,27,31,45
280,133,67,11,55,4
280,138,69,40,29,27
280,139,48,65,26,37
280,139,51,53,35,29
280,140,84,19,37,90
280,148,28,62,58,64
280,151,59,67,25,59
280,152,94,27,31,5
280,152,96,52,4,40
280,154,70,48,36,26
280,155,42,39,74,28
280,157,94,11,52,31
280,158,21,85,52,38
280,163,84,77,2,40
280,167,19,79,69,53
280,170,26,90,54,12
280,171,3,78,90,27
280,173,17,99,57,94
280,173,33,79,61,91
280,175,68,39,68,4
280,177,75,70,32,53
280,178,65,57,56,5
280,183,61,47,75,44
280,184,41,99,44,6
280,185,62,46,77,4
280,188,21,68,99,34
280,191,72,23,96,0
280,196,1,96,99,64
280,197,56,84,57,56
280,197,99,60,38,10
280,199,79,50,70,17
280,203,74,83,46,44
281,66,19,15,32,48
281,77,3,56,18,68
281,82,35,1,46,50
281,90,18,41,31,5
281,91,30,34,27,47
281,92,14,7,71,85
281,92,24,51,17,67
281,97,27,10,60,54
281,99,13,35,51,83
281,102,35,32,35,49
281,104,4,23,77,83
281,107,30,59,18,47
281,108,80,27,1,37
281,111,19,4,88,95
281,113,38,64,11,87
281,114,68,29,17,91
281,115,41,42,32,87
281,116,67,19,30,89
281,118,19,83,16,79
281,118,47,38,33,13
281,122,69,25,28,99
281,125,22,26,77,6
281,126,30,49,47,66
281,127,11,62,54,60
281,128,52,33,43,76
281,131,48,35,48,58
281,132,37,14,81,64
281,135,70,39,26,48
281,137,88,8,41,57
281,139,23,44,72,33
281,142,86,13,43,33
281,143,41,87,15,51
281,143,68,20,55,28
281,150,44,90,16,7
281,151,38,59,54,59
281,152,6,56,90,59
281,152,27,40,85,85
281,154,99,41,14,10
281,155,41,35,79,32
281,157,85,40,32,84
281,158,94,27,37,64
281,161,9,61,91,26
281,163,2,79,82,22
281,167,30,98,39,68
281,167,37,87,43,26
281,167,62,79,26,2
281,171,51,38,82,68
281,174,80,37,57,89
281,174,99,36,39,7
281,177,60,19,98,86
281,177,78,31,68,9
281,181,51,53,77,49
281,183,27,72,84,65
281,187,68,37,82,59
281,189,83,92,14,11
281,193,5,99,89,17
281,195,47,90,58,7
281,200,52,94,54,26
281,218,74,91,53,37
281,226,61,81,84,7
281,238,98,58,82,20
282,50,28,11,11,82
282,75,22,34,19,91
282,87,3,26,58,40
282,96,23,55,18,98
282,98,51,3,44,57
282,99,7,53,39,25
282,100,41,11,48,39
282,100,48,8,44,43
282,105,7,29,69,68
282,106,13,46,47,91
282,107,63,21,23,78
282,108,9,71,28,39
282,110,45,65,0,26
282,114,13,75,26,70
282,118,6,18,94,89
282,118,51,21,46,24
282,119,27,33,59,98
282,119,83,14,22,11
282,122,1,77,44,60
282,124,99,4,21,74
282,131,41,14,76,64
282,131,47,38,46,0
282,132,98,1,33,69
282,133,83,43,7,82
282,137,40,78,19,7
282,137,74,50,13,85
282,138,91,18,29,3
282,139,56,6,77,54
282,140,15,86,39,25
282,141,16,98,27,30
282,141,52,54,35,52
282,143,51,74,18,60
282,144,7,62,75,49
282,144,62,36,46,76
282,147,79,4,64,38
282,148,40,9,99,58
282,149,52,9,88,58
282,149,88,49,12,95
282,150,50,22,78,63
282,150,75,17,58,12
282,168,80,17,71,58
282,177,42,88,47,63
282,178,25,95,58,34
282,179,67,74,38,22
282,179,86,16,77,90
282,180,16,73,91,20
282,180,91,13,76,67
282,182,69,68,45,55
282,192,22,95,75,43
282,192,86,98,8,54
282,204,84,78,42,24
282,210,90,95,25,27
282,214,66,67,81,0
282,214,87,64,63,41
283,69,11,52,6,86
283,72,24,30,18,46
283,79,41,7,31,74
283,93,22,52,19,92
283,96,22,27,47,95
283,101,75,23,3,96
283,103,8,39,56,6
283,109,49,12,48,91
283,110,76,17,17,12
283,111,45,55,11,62
283,113,0,99,14,4
283,113,35,78,0,40
283,113,96,6,11,23
283,114,36,11,67,43
283,115,14,95,6,44
283,115,84,10,21,68
283,121,6,72,43,93
283,121,63,19,39,60
283,122,60,52,10,76
283,126,77,20,29,34
283,128,54,22,52,38
283,130,38,29,63,78
283,130,95,29,6,25
283,131,29,78,24,20
283,131,83,29,19,30
283,135,65,31,39,64
283,139,48,8,83,24
283,140,99,13,28,41
283,143,45,2,96,77
283,145,22,31,92,52
283,145,27,57,61,43
283,146,63,38,45,85
283,146,67,51,28,34
283,148,60,37,51,26
283,149,53,51,45,6
283,154,24,83,47,41
283,157,43,66,48,41
283,158,71,36,51,22
283,159,42,25,92,19
283,159,85,24,50,16
283,161,53,55,53,74
283,164,2,97,65,61
283,165,89,14,62,30
283,165,97,59,9,2
283,166,50,54,62,49
283,166,69,16,81,34
283,166,88,49,29,10
283,167,92,36,39,38
283,169,47,47,75,11
283,175,66,12,97,18
283,176,93,60,23,8
283,177,68,17,92,14
283,181,47,44,90,21
283,181,48,63,70,14
283,181,94,55,32,19
283,183,72,58,53,49
283,188,65,65,58,78
283,192,55,87,50,72
283,195,96,80,19,4
283,196,59,61,76,10
283,199,44,88,67,76
283,203,75,39,89,6
283,213,65,88,60,9
283,224,70,98,56,4
283,245,70,81,94,22
284,83,57,12,14,53
284,88,45,41,2,88
284,93,46,22,25,85
284,98,23,5,70,64
284,104,1,31,72,87
284,106,54,6,46,70
284,110,1,31,78,96
284,110,54,7,49,69
284,111,5,74,32,69
284,114,43,15,56,73
284,115,9,66,40,22
284,117,18,78,21,60
284,117,51,5,61,78
284,119,17,46,56,19
284,122,3,85,34,64
284,123,14,84,25,57
284,124,39,5,80,50
284,128,36,10,82,19
284,131,29,90,12,90
284,131,31,60,40,55
284,135,19,29,87,95
284,138,18,40,80,22
284,138,73,15,50,40
284,139,80,19,40,62
284,142,38,36,68,36
284,142,60,41,41,35
284,144,33,26,85,1
284,144,69,22,53,31
284,147,59,24,64,44
284,148,72,18,58,79
284,154,91,54,9,60
284,156,6,96,54,27
284,158,92,61,5,26
284,159,15,57,87,37
284,160,94,38,28,85
284,162,50,53,59,10
284,162,62,37,63,71
284,163,58,9,96,67
284,164,76,62,26,49
284,166,76,36,54,20
284,168,4,70,94,74
284,168,89,13,66,30
284,172,31,63,78,22
284,179,39,46,94,33
284,181,98,38,45,16
284,184,50,79,55,49
284,204,47,64,93,10
284,209,79,60,70,36
284,212,29,98,85,16
284,215,82,69,64,21
284,218,97,96,25,13
284,270,92,88,90,3
285,59,18,3,38,52
285,76,30,30,16,86
285,82,2,65,15,97
285,82,17,54,11,86
285,88,11,9,68,89
285,91,6,53,32,73
285,96,3,4,89,84
285,97,26,14,57,16
285,98,28,40,30,65
285,100,3,2,95,66
285,101,20,61,20,19
285,102,15,2,85,70
285,106,51,39,16,99
285,108,78,0,30,46
285,113,2,36,75,56
285,114,50,1,63,68
285,115,35,45,35,59
285,117,10,76,31,28
285,117,53,43,21,70
285,118,93,18,7,64
285,119,34,4,81,36
285,120,48,52,20,7
285,120,53,41,26,35
285,121,43,70,8,45
285,126,23,94,9,92
285,128,32,61,35,12
285,131,0,41,90,19
285,131,56,71,4,2
285,131,84,27,20,50
285,134,48,62,24,31
285,135,38,21,76,53
285,138,70,18,50,0
285,139,28,22,89,55
285,141,21,40,80,99
285,143,26,78,39,87
285,144,62,60,22,7
285,144,74,23,47,50
285,147,27,74,46,11
285,147,75,71,1,40
285,148,41,93,14,8
285,149,43,48,58,45
285,150,93,37,20,68
285,152,25,90,37,33
285,161,86,45,30,51
285,161,94,32,35,7
285,169,69,77,23,23
285,170,48,97,25,92
285,172,73,16,83,19
285,175,39,87,49,18
285,175,53,71,51,94
285,175,80,75,20,0
285,179,70,98,11,18
285,180,23,92,65,40
285,180,44,99,37,48
285,183,7,87,89,3
285,185,90,73,22,33
285,186,90,41,55,30
285,191,13,86,92,6
285,193,40,69,84,34
285,197,74,91,32,52
285,198,63,61,74,69
285,199,95,56,48,64
285,205,77,42,86,18
285,206,94,91,21,22
285,243,66,96,81,7
286,67,10,38,19,98
286,80,20,13,47,95
286,86,3,51,32,62
286,87,65,11,11,47
286,93,6,63,24,98
286,96,57,9,30,77
286,100,27,65,8,46
286,100,33,13,54,2
286,102,43,26,33,54
286,105,18,72,15,42
286,106,9,1,96,59
286,107,25,21,61,17
286,110,54,30,26,72
286,110,60,20,30,75
286,111,87,0,24,98
286,112,75,21,16,21
286,113,52,17,44,48
286,117,17,84,16,2
286,118,18,65,35,84
286,119,71,5,43,51
286,123,12,58,53,38
286,125,32,53,40,57
286,128,55,72,1,59
286,129,24,84,21,91
286,132,73,5,54,43
286,133,10,48,75,32
286,134,10,67,57,31
286,134,82,42,10,49
286,136,35,37,64,40
286,137,71,48,18,40
286,143,27,31,85,50
286,146,60,30,56,72
286,148,57,82,9,81
286,152,28,74,50,8
286,152,65,43,44,79
286,154,66,43,45,73
286,155,34,31,90,98
286,155,40,91,24,93
286,156,39,76,41,1
286,159,37,53,69,29
286,161,53,52,56,0
286,161,95,2,64,9
286,163,49,31,83,15
286,165,23,91,51,20
286,168,50,25,93,31
286,169,12,74,83,22
286,169,22,83,64,88
286,170,57,56,57,39
286,171,77,77,17,3
286,173,85,0,88,17
286,174,81,15,78,43
286,175,83,53,39,14
286,178,97,0,81,37
286,180,42,66,72,85
286,182,89,41,52,16
286,185,8,93,84,22
286,188,82,94,12,8
286,200,75,54,71,13
286,205,89,95,21,24
286,210,63,65,82,40
286,241,95,56,90,20
287,33,11,1,21,84
287,75,5,4,66,38
287,78,59,14,5,69
287,85,11,58,16,92
287,87,19,65,3,70
287,90,41,48,1,50
287,91,9,33,49,98
287,95,32,12,51,95
287,102,47,20,35,83
287,105,93,5,7,25
287,107,39,66,2,55
287,108,79,25,4,83
287,109,8,3,98,81
287,110,1,44,65,37
287,113,83,30,0,42
287,114,19,54,41,69
287,116,22,11,83,9
287,122,70,35,17,92
287,132,40,68,24,55
287,137,48,34,55,95
287,141,25,20,96,24
287,143,26,57,60,73
287,143,42,73,28,55
287,146,51,75,20,59
287,147,41,60,46,50
287,148,1,81,66,56
287,148,91,53,4,48
287,149,83,10,56,46
287,150,83,51,16,20
287,153,89,52,12,34
287,154,73,51,30,3
287,156,50,87,19,71
287,156,55,61,40,23
287,156,82,17,57,40
287,157,69,44,44,25
287,165,39,62,64,3
287,165,44,81,40,7
287,166,92,60,14,9
287,167,94,3,70,5
287,168,56,38,74,86
287,168,64,53,51,4
287,171,30,52,89,51
287,171,35,48,88,92
287,171,91,30,50,5
287,172,75,72,25,41
287,173,36,96,41,34
287,174,6,74,94,22
287,186,49,74,63,45
287,197,50,93,54,2
287,200,93,96,11,6
288,54,10,17,27,71
288,68,24,30,14,68
288,70,2,5,63,48
288,80,31,40,9,86
288,81,24,1,56,88
288,96,55,27,14,46
288,99,7,54,38,20
288,99,13,68,18,96
288,104,2,3,99,34
288,104,47,18,39,89
288,104,50,21,33,4
288,106,35,41,30,58
288,110,29,32,49,47
288,111,22,54,35,86
288,114,37,37,40,2
288,118,50,41,27,99
288,120,38,82,0,25
288,125,83,17,25,32
288,128,7,87,34,34
288,131,45,85,1,82
288,133,62,8,63,21
288,134,37,48,49,80
288,135,74,9,52,56
288,136,82,38,16,69
288,140,47,48,45,98
288,141,67,4,70,30
288,142,56,73,13,82
288,145,25,23,97,48
288,151,63,1,87,68
288,155,12,97,46,58
288,157,20,67,70,37
288,157,49,51,57,0
288,157,61,32,64,70
288,160,72,60,28,36
288,160,73,28,59,49
288,166,42,62,62,42
288,167,97,23,47,11
288,171,76,26,69,3
288,171,83,67,21,18
288,172,99,67,6,19
288,173,60,39,74,33
288,173,66,24,83,8
288,174,88,18,68,35
288,178,43,69,66,49
288,182,24,78,80,13
288,187,44,75,68,13
288,187,65,43,79,5
288,188,61,93,34,17
288,198,68,42,88,64
288,199,93,96,10,2
288,207,87,78,42,28
288,208,79,46,83,4
288,255,83,76,96,3
289,50,16,4,30,79
289,52,11,29,12,54
289,64,3,52,9,87
289,67,17,47,3,89
289,74,16,40,18,83
289,78,23,16,39,32
289,90,22,5,63,90
289,90,32,48,10,65
289,91,1,71,19,94
289,92,62,23,7,78
289,105,23,25,57,98
289,106,46,21,39,69
289,109,19,13,77,23
289,110,19,35,56,18
289,110,22,72,16,85
289,111,21,67,23,53
289,113,47,45,21,52
289,122,95,10,17,28
289,124,24,54,46,72
289,125,12,43,70,3
289,125,56,8,61,5
289,129,79,3,47,54
289,131,37,9,85,8
289,131,41,25,65,2
289,132,42,86,4,38
289,137,24,89,24,35
289,138,52,31,55,48
289,146,10,82,54,41
289,147,16,93,38,57
289,148,62,30,56,65
289,150,57,68,25,99
289,150,93,16,41,15
289,151,13,58,80,98
289,154,51,34,69,49
289,159,68,88,3,55
289,159,80,79,0,38
289,167,83,78,6,44
289,169,66,44,59,37
289,173,64,75,34,31
289,173,98,22,53,58
289,175,13,68,94,44
289,180,41,79,60,21
289,182,54,47,81,80
289,184,65,63,56,63
289,201,45,87,69,2
289,221,63,74,84,45
289,231,81,76,74,41
289,232,73,69,90,10
290,53,5,8,40,82
290,60,3,14,43,90
290,74,15,41,18,92
290,82,8,26,48,76
290,92,37,51,4,81
290,100,6,44,50,30
290,103,95,4,4,89
290,104,33,17,54,46
290,107,35,72,0,76
290,111,22,14,75,14
290,113,0,87,26,34
290,113,45,31,37,92
290,116,63,31,22,91
290,119,34,1,84,24
290,119,79,2,38,99
290,123,5,26,92,52
290,123,12,12,99,62
290,123,81,12,30,71
290,127,79,18,30,56
290,128,14,23,91,86
290,129,2,78,49,83
290,129,4,87,38,0
290,130,21,66,43,87
290,130,29,40,61,50
290,130,41,68,21,98
290,132,26,7,99,77
290,134,20,81,33,5
290,135,6,90,39,88
290,138,43,0,95,36
290,138,66,32,40,28
290,143,66,34,43,43
290,143,97,39,7,77
290,145,58,72,15,43
290,146,63,75,8,12
290,148,61,35,52,65
290,151,47,79,25,21
290,151,74,41,36,8
290,153,38,92,23,34
290,154,22,98,34,19
290,155,15,50,90,45
290,156,79,49,28,19
290,159,15,48,96,74
290,159,45,77,37,47
290,161,43,26,92,96
290,162,72,39,51,39
290,167,60,84,23,33
290,168,94,64,10,6
290,174,79,59,36,14
290,174,90,16,68,47
290,179,45,77,57,49
290,184,86,15,83,33
290,184,97,70,17,78
290,185,69,19,97,68
290,188,11,98,79,26
290,188,97,68,23,51
290,200,85,48,67,21
290,208,87,33,88,37
291,57,30,6,21,69
291,73,9,18,46,93
291,90,5,26,59,48
291,90,55,31,4,73
291,95,9,64,22,86
291,96,20,68,8,43
291,98,20,69,9,31
291,99,7,6,86,45
291,114,18,92,4,53
291,116,49,41,26,26
291,118,19,61,38,35
291,120,59,53,8,54
291,121,7,75,39,37
291,122,32,26,64,55
291,122,33,30,59,61
291,124,49,27,48,35
291,131,57,46,28,2
291,132,18,85,29,80
291,133,94,2,37,22
291,138,0,46,92,22
291,140,19,54,67,65
291,144,47,91,6,41
291,145,50,40,55,91
291,147,71,19,57,72
291,148,20,58,70,37
